trade_date,indicator_code,value
2015-11-29,USDCNY,6.4514
2015-11-30,000300.SH,3566.4122
2015-11-30,000985.CSI,5330.9095
2015-11-30,DR007,2.6
2015-11-30,SHIBOR_3M,3.05
2015-11-30,US10Y,2.21
2015-11-30,USDCNY,6.424799999999999
2015-12-01,000300.SH,3591.696
2015-12-01,000985.CSI,5345.8612
2015-12-01,CPI_YOY,1.6
2015-12-01,DR007,2.44
2015-12-01,M1_YOY,15.2
2015-12-01,M2_YOY,13.3
2015-12-01,PMI_MANUFACTURE,49.7
2015-12-01,PPI_YOY,-5.9
2015-12-01,SHIBOR_3M,3.047
2015-12-01,SOCIAL_FINANCING_YOY,12.436920071626222
2015-12-01,US10Y,2.15
2015-12-01,USDCNY,6.447545
2015-12-02,000300.SH,3721.9545
2015-12-02,000985.CSI,5402.5853
2015-12-02,DR007,2.1
2015-12-02,SHIBOR_3M,3.042
2015-12-02,US10Y,2.18
2015-12-02,USDCNY,6.44705
2015-12-03,000300.SH,3749.2985
2015-12-03,000985.CSI,5496.6221
2015-12-03,DR007,2.37
2015-12-03,SHIBOR_3M,3.043
2015-12-03,US10Y,2.33
2015-12-03,USDCNY,6.421799999999999
2015-12-04,000300.SH,3677.5922
2015-12-04,000985.CSI,5439.6517
2015-12-04,DR007,2.32
2015-12-04,SHIBOR_3M,3.043
2015-12-04,US10Y,2.28
2015-12-04,USDCNY,6.444855
2015-12-06,USDCNY,6.44589
2015-12-07,000300.SH,3687.6073
2015-12-07,000985.CSI,5488.9399
2015-12-07,DR007,2.55
2015-12-07,SHIBOR_3M,3.048
2015-12-07,US10Y,2.23
2015-12-07,USDCNY,6.47215
2015-12-08,000300.SH,3623.0202
2015-12-08,000985.CSI,5385.932
2015-12-08,DR007,2.39
2015-12-08,SHIBOR_3M,3.051
2015-12-08,US10Y,2.24
2015-12-08,USDCNY,6.48809
2015-12-09,000300.SH,3635.9382
2015-12-09,000985.CSI,5384.6266
2015-12-09,DR007,2.28
2015-12-09,SHIBOR_3M,3.047
2015-12-09,US10Y,2.22
2015-12-09,USDCNY,6.50141
2015-12-10,000300.SH,3623.0842
2015-12-10,000985.CSI,5371.4135
2015-12-10,DR007,2.46
2015-12-10,SHIBOR_3M,3.046
2015-12-10,US10Y,2.24
2015-12-10,USDCNY,6.49873
2015-12-11,000300.SH,3608.0587
2015-12-11,000985.CSI,5335.843
2015-12-11,DR007,2.4
2015-12-11,SHIBOR_3M,3.051
2015-12-11,US10Y,2.13
2015-12-11,USDCNY,6.5342400000000005
2015-12-13,USDCNY,6.53345
2015-12-14,000300.SH,3711.322
2015-12-14,000985.CSI,5456.5121
2015-12-14,DR007,2.43
2015-12-14,SHIBOR_3M,3.0461
2015-12-14,US10Y,2.23
2015-12-14,USDCNY,6.555
2015-12-15,000300.SH,3694.3885
2015-12-15,000985.CSI,5484.6308
2015-12-15,DR007,1.9
2015-12-15,SHIBOR_3M,3.051
2015-12-15,US10Y,2.28
2015-12-15,USDCNY,6.53994
2015-12-16,000300.SH,3685.4398
2015-12-16,000985.CSI,5503.5162
2015-12-16,DR007,2.42
2015-12-16,SHIBOR_3M,3.0475
2015-12-16,US10Y,2.3
2015-12-16,USDCNY,6.52353
2015-12-17,000300.SH,3755.8881
2015-12-17,000985.CSI,5635.1173
2015-12-17,DR007,2.5
2015-12-17,SHIBOR_3M,3.0481
2015-12-17,US10Y,2.24
2015-12-17,USDCNY,6.56822
2015-12-18,000300.SH,3767.9128
2015-12-18,000985.CSI,5633.0213
2015-12-18,DR007,2.45
2015-12-18,SHIBOR_3M,3.0501
2015-12-18,US10Y,2.19
2015-12-18,USDCNY,6.553445
2015-12-20,USDCNY,6.55484
2015-12-21,000300.SH,3865.965
2015-12-21,000985.CSI,5722.032
2015-12-21,DR007,2.39
2015-12-21,SHIBOR_3M,3.0551
2015-12-21,US10Y,2.2
2015-12-21,USDCNY,6.55208
2015-12-22,000300.SH,3876.7325
2015-12-22,000985.CSI,5760.2863
2015-12-22,DR007,2.46
2015-12-22,SHIBOR_3M,3.0611
2015-12-22,US10Y,2.24
2015-12-22,USDCNY,6.525725
2015-12-23,000300.SH,3866.3814
2015-12-23,000985.CSI,5711.2939
2015-12-23,DR007,2.41
2015-12-23,SHIBOR_3M,3.0735
2015-12-23,US10Y,2.27
2015-12-23,USDCNY,6.5456900000000005
2015-12-24,000300.SH,3829.4022
2015-12-24,000985.CSI,5685.5846
2015-12-24,DR007,2.35
2015-12-24,SHIBOR_3M,3.0774
2015-12-24,US10Y,2.25
2015-12-24,USDCNY,6.5411
2015-12-25,000300.SH,3838.201
2015-12-25,000985.CSI,5716.5567
2015-12-25,DR007,2.3
2015-12-25,SHIBOR_3M,3.0825
2015-12-27,USDCNY,6.53881
2015-12-28,000300.SH,3727.6316
2015-12-28,000985.CSI,5576.0394
2015-12-28,DR007,2.58
2015-12-28,SHIBOR_3M,3.0878
2015-12-28,US10Y,2.24
2015-12-28,USDCNY,6.56118
2015-12-29,000300.SH,3761.8745
2015-12-29,000985.CSI,5631.4744
2015-12-29,DR007,2.42
2015-12-29,SHIBOR_3M,3.0882
2015-12-29,US10Y,2.32
2015-12-29,USDCNY,6.576505
2015-12-30,000300.SH,3765.1752
2015-12-30,000985.CSI,5670.3542
2015-12-30,DR007,2.62
2015-12-30,SHIBOR_3M,3.0882
2015-12-30,US10Y,2.31
2015-12-30,USDCNY,6.5675
2015-12-31,000300.SH,3731.0047
2015-12-31,000985.CSI,5592.6385
2015-12-31,DR007,2.8
2015-12-31,SHIBOR_3M,3.0852
2015-12-31,US10Y,2.27
2015-12-31,USDCNY,6.568239999999999
2016-01-01,CPI_YOY,1.8
2016-01-01,M1_YOY,18.6
2016-01-01,M2_YOY,14.0
2016-01-01,PMI_MANUFACTURE,49.4
2016-01-01,PPI_YOY,-5.3
2016-01-01,SOCIAL_FINANCING_YOY,15.228715611264844
2016-01-04,000300.SH,3469.0662
2016-01-04,000985.CSI,5156.0202
2016-01-04,DR007,2.5
2016-01-04,SHIBOR_3M,3.086
2016-01-04,US10Y,2.24
2016-01-04,USDCNY,6.62965
2016-01-05,000300.SH,3478.7797
2016-01-05,000985.CSI,5101.9742
2016-01-05,DR007,2.32
2016-01-05,SHIBOR_3M,3.086
2016-01-05,US10Y,2.25
2016-01-05,USDCNY,6.644959999999999
2016-01-06,000300.SH,3539.8082
2016-01-06,000985.CSI,5219.8111
2016-01-06,DR007,2.1
2016-01-06,SHIBOR_3M,3.082
2016-01-06,US10Y,2.18
2016-01-06,USDCNY,6.69345
2016-01-07,000300.SH,3294.3839
2016-01-07,000985.CSI,4809.708
2016-01-07,DR007,2.43
2016-01-07,SHIBOR_3M,3.0746
2016-01-07,US10Y,2.16
2016-01-07,USDCNY,6.682865
2016-01-08,000300.SH,3361.5632
2016-01-08,000985.CSI,4874.6499
2016-01-08,DR007,2.31
2016-01-08,SHIBOR_3M,3.067
2016-01-08,US10Y,2.13
2016-01-08,USDCNY,6.684284999999999
2016-01-09,DR007,2.31
2016-01-10,USDCNY,6.6879100000000005
2016-01-11,000300.SH,3192.4499
2016-01-11,000985.CSI,4571.9722
2016-01-11,DR007,2.41
2016-01-11,SHIBOR_3M,3.0585
2016-01-11,US10Y,2.17
2016-01-11,USDCNY,6.58556
2016-01-12,000300.SH,3215.7099
2016-01-12,000985.CSI,4583.3608
2016-01-12,DR007,2.39
2016-01-12,SHIBOR_3M,3.053
2016-01-12,US10Y,2.12
2016-01-12,USDCNY,6.577055
2016-01-13,000300.SH,3155.8787
2016-01-13,000985.CSI,4446.6713
2016-01-13,DR007,2.24
2016-01-13,SHIBOR_3M,3.041
2016-01-13,US10Y,2.08
2016-01-13,USDCNY,6.5669
2016-01-14,000300.SH,3221.5714
2016-01-14,000985.CSI,4578.4616
2016-01-14,DR007,2.35
2016-01-14,SHIBOR_3M,3.027
2016-01-14,US10Y,2.1
2016-01-14,USDCNY,6.601
2016-01-15,000300.SH,3118.7301
2016-01-15,000985.CSI,4420.9882
2016-01-15,DR007,2.6
2016-01-15,SHIBOR_3M,3.008
2016-01-15,US10Y,2.03
2016-01-15,USDCNY,6.6158850000000005
2016-01-18,000300.SH,3130.7289
2016-01-18,000985.CSI,4478.9933
2016-01-18,DR007,3.8
2016-01-18,SHIBOR_3M,2.985
2016-01-18,USDCNY,6.584355
2016-01-19,000300.SH,3223.1251
2016-01-19,000985.CSI,4634.161
2016-01-19,DR007,2.7
2016-01-19,SHIBOR_3M,2.976
2016-01-19,US10Y,2.06
2016-01-19,USDCNY,6.58852
2016-01-20,000300.SH,3174.3781
2016-01-20,000985.CSI,4583.3879
2016-01-20,DR007,3.2
2016-01-20,SHIBOR_3M,2.9705
2016-01-20,US10Y,2.01
2016-01-20,USDCNY,6.603015
2016-01-21,000300.SH,3081.3454
2016-01-21,000985.CSI,4414.2315
2016-01-21,DR007,2.48
2016-01-21,SHIBOR_3M,2.986
2016-01-21,US10Y,2.02
2016-01-21,USDCNY,6.60297
2016-01-22,000300.SH,3113.4626
2016-01-22,000985.CSI,4474.6314
2016-01-22,DR007,2.62
2016-01-22,SHIBOR_3M,3.031
2016-01-22,US10Y,2.07
2016-01-22,USDCNY,6.61401
2016-01-23,DR007,2.62
2016-01-24,USDCNY,6.60956
2016-01-25,000300.SH,3128.886
2016-01-25,000985.CSI,4514.4154
2016-01-25,DR007,2.25
2016-01-25,SHIBOR_3M,3.0415
2016-01-25,US10Y,2.03
2016-01-25,USDCNY,6.609155
2016-01-26,000300.SH,2940.5085
2016-01-26,000985.CSI,4204.8792
2016-01-26,DR007,2.36
2016-01-26,SHIBOR_3M,3.073
2016-01-26,US10Y,2.01
2016-01-26,USDCNY,6.611805
2016-01-27,000300.SH,2930.3519
2016-01-27,000985.CSI,4169.1918
2016-01-27,DR007,2.08
2016-01-27,SHIBOR_3M,3.104
2016-01-27,US10Y,2.02
2016-01-27,USDCNY,6.617815
2016-01-28,000300.SH,2853.7562
2016-01-28,000985.CSI,4013.1212
2016-01-28,DR007,2.2
2016-01-28,SHIBOR_3M,3.107
2016-01-28,US10Y,2.0
2016-01-28,USDCNY,6.61597
2016-01-29,000300.SH,2946.0902
2016-01-29,000985.CSI,4154.9111
2016-01-29,DR007,2.3
2016-01-29,SHIBOR_3M,3.103
2016-01-29,US10Y,1.94
2016-01-29,USDCNY,6.593725
2016-01-31,USDCNY,6.59561
2016-02-01,000300.SH,2901.0477
2016-02-01,000985.CSI,4097.0781
2016-02-01,CPI_YOY,2.3
2016-02-01,DR007,2.45
2016-02-01,M1_YOY,17.4
2016-02-01,M2_YOY,13.3
2016-02-01,PMI_MANUFACTURE,49.0
2016-02-01,PPI_YOY,-4.9
2016-02-01,SHIBOR_3M,3.082
2016-02-01,SOCIAL_FINANCING_YOY,16.001953442943197
2016-02-01,US10Y,1.97
2016-02-01,USDCNY,6.620245
2016-02-02,000300.SH,2961.3337
2016-02-02,000985.CSI,4218.685
2016-02-02,DR007,2.49
2016-02-02,SHIBOR_3M,3.081
2016-02-02,US10Y,1.87
2016-02-02,USDCNY,6.62899
2016-02-03,000300.SH,2948.6386
2016-02-03,000985.CSI,4224.5214
2016-02-03,DR007,2.5
2016-02-03,SHIBOR_3M,3.071
2016-02-03,US10Y,1.88
2016-02-03,USDCNY,6.612305
2016-02-04,000300.SH,2984.7598
2016-02-04,000985.CSI,4299.5391
2016-02-04,DR007,2.51
2016-02-04,SHIBOR_3M,3.061
2016-02-04,US10Y,1.87
2016-02-04,USDCNY,6.578665
2016-02-05,000300.SH,2963.7894
2016-02-05,000985.CSI,4261.1126
2016-02-05,DR007,2.37
2016-02-05,SHIBOR_3M,3.06
2016-02-05,US10Y,1.86
2016-02-05,USDCNY,6.568725000000001
2016-02-06,DR007,2.28
2016-02-06,SHIBOR_3M,3.058
2016-02-07,DR007,2.28
2016-02-07,USDCNY,6.57488
2016-02-08,US10Y,1.75
2016-02-08,USDCNY,6.57264
2016-02-09,US10Y,1.74
2016-02-09,USDCNY,6.565575
2016-02-10,US10Y,1.71
2016-02-10,USDCNY,6.546695
2016-02-11,US10Y,1.63
2016-02-11,USDCNY,6.52815
2016-02-12,US10Y,1.74
2016-02-12,USDCNY,6.508025
2016-02-14,DR007,2.1
2016-02-14,SHIBOR_3M,3.0495
2016-02-14,USDCNY,6.510154999999999
2016-02-15,000300.SH,2946.7066
2016-02-15,000985.CSI,4252.9029
2016-02-15,DR007,2.15
2016-02-15,SHIBOR_3M,3.041
2016-02-15,USDCNY,6.50159
2016-02-16,000300.SH,3037.0353
2016-02-16,000985.CSI,4412.0325
2016-02-16,DR007,2.44
2016-02-16,SHIBOR_3M,3.029
2016-02-16,US10Y,1.78
2016-02-16,USDCNY,6.516235
2016-02-17,000300.SH,3063.3199
2016-02-17,000985.CSI,4465.1662
2016-02-17,DR007,2.3791
2016-02-17,SHIBOR_3M,3.014
2016-02-17,US10Y,1.81
2016-02-17,USDCNY,6.52284
2016-02-18,000300.SH,3053.6985
2016-02-18,000985.CSI,4453.3982
2016-02-18,DR007,2.15
2016-02-18,SHIBOR_3M,3.004
2016-02-18,US10Y,1.75
2016-02-18,USDCNY,6.521625
2016-02-19,000300.SH,3051.585
2016-02-19,000985.CSI,4466.1619
2016-02-19,DR007,2.22
2016-02-19,SHIBOR_3M,2.967
2016-02-19,US10Y,1.76
2016-02-19,USDCNY,6.52595
2016-02-20,DR007,2.22
2016-02-21,USDCNY,6.5293
2016-02-22,000300.SH,3118.8675
2016-02-22,000985.CSI,4561.689
2016-02-22,DR007,2.27
2016-02-22,SHIBOR_3M,2.947
2016-02-22,US10Y,1.77
2016-02-22,USDCNY,6.52835
2016-02-23,000300.SH,3089.3632
2016-02-23,000985.CSI,4528.7345
2016-02-23,DR007,2.25
2016-02-23,SHIBOR_3M,2.927
2016-02-23,US10Y,1.74
2016-02-23,USDCNY,6.535335
2016-02-24,000300.SH,3109.5454
2016-02-24,000985.CSI,4550.3457
2016-02-24,DR007,2.4
2016-02-24,SHIBOR_3M,2.901
2016-02-24,US10Y,1.75
2016-02-24,USDCNY,6.534915
2016-02-25,000300.SH,2918.7501
2016-02-25,000985.CSI,4227.4597
2016-02-25,DR007,2.47
2016-02-25,SHIBOR_3M,2.899
2016-02-25,US10Y,1.71
2016-02-25,USDCNY,6.534825
2016-02-26,000300.SH,2948.0306
2016-02-26,000985.CSI,4241.591
2016-02-26,DR007,2.4
2016-02-26,SHIBOR_3M,2.899
2016-02-26,US10Y,1.76
2016-02-26,USDCNY,6.547504999999999
2016-02-28,USDCNY,6.5459
2016-02-29,000300.SH,2877.4666
2016-02-29,000985.CSI,4056.6096
2016-02-29,DR007,2.3
2016-02-29,SHIBOR_3M,2.899
2016-02-29,US10Y,1.74
2016-02-29,USDCNY,6.552
2016-03-01,000300.SH,2930.6937
2016-03-01,000985.CSI,4140.2688
2016-03-01,CPI_YOY,2.3
2016-03-01,DR007,2.42
2016-03-01,M1_YOY,22.1
2016-03-01,M2_YOY,13.4
2016-03-01,PMI_MANUFACTURE,50.2
2016-03-01,PPI_YOY,-4.3
2016-03-01,SHIBOR_3M,2.8835
2016-03-01,SOCIAL_FINANCING_YOY,13.369360902255622
2016-03-01,US10Y,1.83
2016-03-01,USDCNY,6.5475650000000005
2016-03-02,000300.SH,3051.3327
2016-03-02,000985.CSI,4330.4674
2016-03-02,DR007,2.25
2016-03-02,SHIBOR_3M,2.857
2016-03-02,US10Y,1.84
2016-03-02,USDCNY,6.5483
2016-03-03,000300.SH,3058.4219
2016-03-03,000985.CSI,4340.9949
2016-03-03,DR007,2.25
2016-03-03,SHIBOR_3M,2.84
2016-03-03,US10Y,1.83
2016-03-03,USDCNY,6.521675
2016-03-04,000300.SH,3093.8895
2016-03-04,000985.CSI,4280.6192
2016-03-04,DR007,2.25
2016-03-04,SHIBOR_3M,2.832
2016-03-04,US10Y,1.88
2016-03-04,USDCNY,6.502395
2016-03-05,DR007,2.25
2016-03-06,USDCNY,6.504155
2016-03-07,000300.SH,3104.8397
2016-03-07,000985.CSI,4343.7795
2016-03-07,DR007,2.25
2016-03-07,SHIBOR_3M,2.823
2016-03-07,US10Y,1.91
2016-03-07,USDCNY,6.50779
2016-03-08,000300.SH,3107.6727
2016-03-08,000985.CSI,4361.6316
2016-03-08,DR007,2.24
2016-03-08,SHIBOR_3M,2.814
2016-03-08,US10Y,1.83
2016-03-08,USDCNY,6.50661
2016-03-09,000300.SH,3071.907
2016-03-09,000985.CSI,4283.7656
2016-03-09,DR007,2.0
2016-03-09,SHIBOR_3M,2.807
2016-03-09,US10Y,1.9
2016-03-09,USDCNY,6.51165
2016-03-10,000300.SH,3013.1457
2016-03-10,000985.CSI,4207.4331
2016-03-10,DR007,2.23
2016-03-10,SHIBOR_3M,2.804
2016-03-10,US10Y,1.93
2016-03-10,USDCNY,6.50401
2016-03-11,000300.SH,3018.2844
2016-03-11,000985.CSI,4203.8925
2016-03-11,DR007,2.22
2016-03-11,SHIBOR_3M,2.799
2016-03-11,US10Y,1.98
2016-03-11,USDCNY,6.482615
2016-03-13,USDCNY,6.48442
2016-03-14,000300.SH,3065.6904
2016-03-14,000985.CSI,4317.6649
2016-03-14,DR007,2.25
2016-03-14,SHIBOR_3M,2.793
2016-03-14,US10Y,1.97
2016-03-14,USDCNY,6.493975
2016-03-15,000300.SH,3074.7796
2016-03-15,000985.CSI,4303.3734
2016-03-15,DR007,2.25
2016-03-15,SHIBOR_3M,2.793
2016-03-15,US10Y,1.97
2016-03-15,USDCNY,6.5121400000000005
2016-03-16,000300.SH,3090.0328
2016-03-16,000985.CSI,4287.4165
2016-03-16,DR007,2.39
2016-03-16,SHIBOR_3M,2.793
2016-03-16,US10Y,1.94
2016-03-16,USDCNY,6.484565
2016-03-17,000300.SH,3124.2039
2016-03-17,000985.CSI,4392.5355
2016-03-17,DR007,2.5
2016-03-17,SHIBOR_3M,2.791
2016-03-17,US10Y,1.91
2016-03-17,USDCNY,6.45802
2016-03-18,000300.SH,3171.963
2016-03-18,000985.CSI,4514.164
2016-03-18,DR007,2.51
2016-03-18,SHIBOR_3M,2.793
2016-03-18,US10Y,1.88
2016-03-18,USDCNY,6.4649
2016-03-20,USDCNY,6.4638
2016-03-21,000300.SH,3249.4372
2016-03-21,000985.CSI,4631.2287
2016-03-21,DR007,2.59
2016-03-21,SHIBOR_3M,2.795
2016-03-21,US10Y,1.92
2016-03-21,USDCNY,6.48671
2016-03-22,000300.SH,3225.7903
2016-03-22,000985.CSI,4610.1958
2016-03-22,DR007,2.5
2016-03-22,SHIBOR_3M,2.797
2016-03-22,US10Y,1.94
2016-03-22,USDCNY,6.494325
2016-03-23,000300.SH,3236.0924
2016-03-23,000985.CSI,4643.0294
2016-03-23,DR007,2.41
2016-03-23,SHIBOR_3M,2.798
2016-03-23,US10Y,1.88
2016-03-23,USDCNY,6.50811
2016-03-24,000300.SH,3181.8507
2016-03-24,000985.CSI,4570.4765
2016-03-24,DR007,2.45
2016-03-24,SHIBOR_3M,2.799
2016-03-24,US10Y,1.91
2016-03-24,USDCNY,6.5246200000000005
2016-03-25,000300.SH,3197.8169
2016-03-25,000985.CSI,4600.6479
2016-03-25,DR007,2.44
2016-03-25,SHIBOR_3M,2.797
2016-03-25,USDCNY,6.526624999999999
2016-03-27,USDCNY,6.525125
2016-03-28,000300.SH,3169.7283
2016-03-28,000985.CSI,4568.7629
2016-03-28,DR007,2.7
2016-03-28,SHIBOR_3M,2.797
2016-03-28,US10Y,1.89
2016-03-28,USDCNY,6.517424999999999
2016-03-29,000300.SH,3135.4098
2016-03-29,000985.CSI,4496.1751
2016-03-29,DR007,2.7
2016-03-29,SHIBOR_3M,2.8002
2016-03-29,US10Y,1.81
2016-03-29,USDCNY,6.491535
2016-03-30,000300.SH,3216.2753
2016-03-30,000985.CSI,4641.4686
2016-03-30,DR007,2.9
2016-03-30,SHIBOR_3M,2.8115
2016-03-30,US10Y,1.83
2016-03-30,USDCNY,6.476265
2016-03-31,000300.SH,3218.0879
2016-03-31,000985.CSI,4650.4847
2016-03-31,DR007,2.9
2016-03-31,SHIBOR_3M,2.8248
2016-03-31,US10Y,1.78
2016-03-31,USDCNY,6.46477
2016-04-01,000300.SH,3221.8948
2016-04-01,000985.CSI,4639.5624
2016-04-01,CPI_YOY,2.3
2016-04-01,DR007,2.32
2016-04-01,M1_YOY,22.9
2016-04-01,M2_YOY,12.8
2016-04-01,PMI_MANUFACTURE,50.1
2016-04-01,PPI_YOY,-3.4
2016-04-01,SHIBOR_3M,2.8385
2016-04-01,SOCIAL_FINANCING_YOY,14.027255639097746
2016-04-01,US10Y,1.79
2016-04-01,USDCNY,6.471725
2016-04-03,USDCNY,6.47148
2016-04-04,US10Y,1.78
2016-04-04,USDCNY,6.473025
2016-04-05,000300.SH,3264.4858
2016-04-05,000985.CSI,4738.2285
2016-04-05,DR007,2.4
2016-04-05,SHIBOR_3M,2.846
2016-04-05,US10Y,1.73
2016-04-05,USDCNY,6.485435000000001
2016-04-06,000300.SH,3257.5276
2016-04-06,000985.CSI,4749.7534
2016-04-06,DR007,2.25
2016-04-06,SHIBOR_3M,2.845
2016-04-06,US10Y,1.76
2016-04-06,USDCNY,6.48221
2016-04-07,000300.SH,3209.2902
2016-04-07,000985.CSI,4677.9879
2016-04-07,DR007,2.25
2016-04-07,SHIBOR_3M,2.847
2016-04-07,US10Y,1.7
2016-04-07,USDCNY,6.485155000000001
2016-04-08,000300.SH,3185.7258
2016-04-08,000985.CSI,4640.2027
2016-04-08,DR007,2.0
2016-04-08,SHIBOR_3M,2.8455
2016-04-08,US10Y,1.72
2016-04-08,USDCNY,6.478975
2016-04-09,DR007,2.0
2016-04-10,USDCNY,6.48085
2016-04-11,000300.SH,3230.0957
2016-04-11,000985.CSI,4725.5249
2016-04-11,DR007,2.28
2016-04-11,SHIBOR_3M,2.8485
2016-04-11,US10Y,1.73
2016-04-11,USDCNY,6.4676
2016-04-12,000300.SH,3218.4497
2016-04-12,000985.CSI,4698.084
2016-04-12,DR007,2.43
2016-04-12,SHIBOR_3M,2.847
2016-04-12,US10Y,1.79
2016-04-12,USDCNY,6.472665
2016-04-13,000300.SH,3261.3831
2016-04-13,000985.CSI,4763.0629
2016-04-13,DR007,2.4
2016-04-13,SHIBOR_3M,2.8485
2016-04-13,US10Y,1.77
2016-04-13,USDCNY,6.484375
2016-04-14,000300.SH,3275.8321
2016-04-14,000985.CSI,4802.2386
2016-04-14,DR007,2.3
2016-04-14,SHIBOR_3M,2.8487
2016-04-14,US10Y,1.8
2016-04-14,USDCNY,6.4914000000000005
2016-04-15,000300.SH,3272.2053
2016-04-15,000985.CSI,4799.4224
2016-04-15,DR007,2.3
2016-04-15,SHIBOR_3M,2.848
2016-04-15,US10Y,1.76
2016-04-15,USDCNY,6.483995
2016-04-17,USDCNY,6.488899999999999
2016-04-18,000300.SH,3228.4531
2016-04-18,000985.CSI,4732.4013
2016-04-18,DR007,2.32
2016-04-18,SHIBOR_3M,2.848
2016-04-18,US10Y,1.78
2016-04-18,USDCNY,6.48466
2016-04-19,000300.SH,3238.3029
2016-04-19,000985.CSI,4748.9085
2016-04-19,DR007,2.14
2016-04-19,SHIBOR_3M,2.85
2016-04-19,US10Y,1.79
2016-04-19,USDCNY,6.467835
2016-04-20,000300.SH,3181.0264
2016-04-20,000985.CSI,4585.1937
2016-04-20,DR007,2.42
2016-04-20,SHIBOR_3M,2.851
2016-04-20,US10Y,1.85
2016-04-20,USDCNY,6.4818
2016-04-21,000300.SH,3160.6033
2016-04-21,000985.CSI,4541.6794
2016-04-21,DR007,2.55
2016-04-21,SHIBOR_3M,2.861
2016-04-21,US10Y,1.88
2016-04-21,USDCNY,6.487935
2016-04-22,000300.SH,3174.9012
2016-04-22,000985.CSI,4573.1799
2016-04-22,DR007,2.6
2016-04-22,SHIBOR_3M,2.868
2016-04-22,US10Y,1.89
2016-04-22,USDCNY,6.506565
2016-04-25,000300.SH,3162.0331
2016-04-25,000985.CSI,4552.1421
2016-04-25,DR007,2.3
2016-04-25,SHIBOR_3M,2.8735
2016-04-25,US10Y,1.91
2016-04-25,USDCNY,6.50622
2016-04-26,000300.SH,3179.1605
2016-04-26,000985.CSI,4595.3986
2016-04-26,DR007,2.6
2016-04-26,SHIBOR_3M,2.8775
2016-04-26,US10Y,1.94
2016-04-26,USDCNY,6.50366
2016-04-27,000300.SH,3165.9156
2016-04-27,000985.CSI,4579.5641
2016-04-27,DR007,2.51
2016-04-27,SHIBOR_3M,2.883
2016-04-27,US10Y,1.87
2016-04-27,USDCNY,6.50403
2016-04-28,000300.SH,3160.5809
2016-04-28,000985.CSI,4568.6579
2016-04-28,DR007,2.63
2016-04-28,SHIBOR_3M,2.8925
2016-04-28,US10Y,1.84
2016-04-28,USDCNY,6.484920000000001
2016-04-29,000300.SH,3156.7451
2016-04-29,000985.CSI,4564.6675
2016-04-29,DR007,2.25
2016-04-29,SHIBOR_3M,2.908
2016-04-29,US10Y,1.83
2016-04-29,USDCNY,6.486855
2016-05-01,CPI_YOY,2.0
2016-05-01,M1_YOY,23.7
2016-05-01,M2_YOY,11.8
2016-05-01,PMI_MANUFACTURE,50.1
2016-05-01,PPI_YOY,-2.8
2016-05-01,SOCIAL_FINANCING_YOY,14.606829573934842
2016-05-01,USDCNY,6.48878
2016-05-02,US10Y,1.88
2016-05-02,USDCNY,6.4783550000000005
2016-05-03,000300.SH,3213.5397
2016-05-03,000985.CSI,4677.3277
2016-05-03,DR007,2.33
2016-05-03,SHIBOR_3M,2.9044
2016-05-03,US10Y,1.81
2016-05-03,USDCNY,6.505035
2016-05-04,000300.SH,3209.4614
2016-05-04,000985.CSI,4676.3935
2016-05-04,DR007,2.45
2016-05-04,SHIBOR_3M,2.899
2016-05-04,US10Y,1.79
2016-05-04,USDCNY,6.517215
2016-05-05,000300.SH,3213.9199
2016-05-05,000985.CSI,4696.7818
2016-05-05,DR007,2.6
2016-05-05,SHIBOR_3M,2.896
2016-05-05,US10Y,1.76
2016-05-05,USDCNY,6.518375000000001
2016-05-06,000300.SH,3130.3544
2016-05-06,000985.CSI,4537.6426
2016-05-06,DR007,2.43
2016-05-06,SHIBOR_3M,2.894
2016-05-06,US10Y,1.79
2016-05-06,USDCNY,6.515665
2016-05-08,USDCNY,6.5127500000000005
2016-05-09,000300.SH,3065.6154
2016-05-09,000985.CSI,4391.4785
2016-05-09,DR007,2.05
2016-05-09,SHIBOR_3M,2.892
2016-05-09,US10Y,1.77
2016-05-09,USDCNY,6.542005
2016-05-10,000300.SH,3069.1124
2016-05-10,000985.CSI,4387.491
2016-05-10,DR007,2.35
2016-05-10,SHIBOR_3M,2.892
2016-05-10,US10Y,1.77
2016-05-10,USDCNY,6.536215
2016-05-11,000300.SH,3082.8086
2016-05-11,000985.CSI,4377.8439
2016-05-11,DR007,2.1
2016-05-11,SHIBOR_3M,2.894
2016-05-11,US10Y,1.73
2016-05-11,USDCNY,6.52799
2016-05-12,000300.SH,3090.1372
2016-05-12,000985.CSI,4378.5427
2016-05-12,DR007,2.1
2016-05-12,SHIBOR_3M,2.8955
2016-05-12,US10Y,1.75
2016-05-12,USDCNY,6.54771
2016-05-13,000300.SH,3074.9351
2016-05-13,000985.CSI,4363.0503
2016-05-13,DR007,2.45
2016-05-13,SHIBOR_3M,2.9035
2016-05-13,US10Y,1.71
2016-05-13,USDCNY,6.552875
2016-05-15,USDCNY,6.557650000000001
2016-05-16,000300.SH,3095.3085
2016-05-16,000985.CSI,4420.8682
2016-05-16,DR007,2.44
2016-05-16,SHIBOR_3M,2.9075
2016-05-16,US10Y,1.75
2016-05-16,USDCNY,6.54968
2016-05-17,000300.SH,3086.0249
2016-05-17,000985.CSI,4411.9676
2016-05-17,DR007,2.4
